Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000101589	Rbm6-ps1	1	-	17397412	17400281	0.104530	0.073309	0.148049
ENSMUSG00000089787	Gm15825	1	-	19063300	19104840	0.000000	0.000000	0.000000
ENSMUSG00000042596	Tfap2d	1	+	19103022	19166346	0.000000	0.000000	0.000000
ENSMUSG00000100720	Gm10075	1	-	19153422	19153966	0.594233	0.416747	0.841628
ENSMUSG00000043760	Pkhd1	1	-	20057779	20618064	0.039511	0.044513	0.089896
ENSMUSG00000104095	Gm37315	1	-	20062070	20065548	0.000000	0.000000	0.000000
ENSMUSG00000089914	4930486I03Rik	1	+	20356452	20392300	0.000000	0.000000	0.000000
ENSMUSG00000090142	Gm15795	1	-	20444258	20444810	0.000000	0.000000	0.000000
ENSMUSG00000070175	Gm24162	1	-	20444811	20444912	0.000000	0.000000	0.000000
ENSMUSG00000041859	Mcm3	1	-	20802968	20820312	48.846081	42.938148	86.714409
ENSMUSG00000025931	Paqr8	1	+	20890606	20939650	0.111560	0.286975	0.579551
ENSMUSG00000077314	Gm24171	1	-	20915410	20915540	0.000000	0.000000	0.000000
ENSMUSG00000041779	Tram2	1	-	20996299	21079229	0.410299	0.295241	0.596246
ENSMUSG00000025933	Tmem14a	1	+	21218575	21230167	2.632864	2.118519	4.278389
ENSMUSG00000025934	Gsta3	1	+	21240589	21265661	0.317219	0.663293	1.339533
ENSMUSG00000099343	Gm28836	1	-	21250359	21271593	0.000000	0.000000	0.000000
ENSMUSG00000067750	Khdc1a	1	+	21349641	21352200	0.064754	0.045413	0.091713
ENSMUSG00000041722	Khdc1c	1	+	21368331	21370845	0.066118	0.046370	0.093645
ENSMUSG00000097970	Gm27028	1	+	23291537	23291935	0.330827	0.232015	0.468559
ENSMUSG00000065567	Mir30c-2	1	+	23291701	23291784	0.000000	0.000000	0.000000
ENSMUSG00000026158	Ogfrl1	1	-	23366424	23397772	0.095819	0.112495	0.227186
ENSMUSG00000026156	B3gat2	1	+	23761753	23849158	0.957047	0.736238	1.486846
ENSMUSG00000026155	Smap1	1	-	23844846	23922317	8.484928	21.980968	44.390984
ENSMUSG00000026154	Sdhaf4	1	-	23995939	24005656	15.391304	13.845060	27.960365
ENSMUSG00000102495	Gm26524	1	+	24005505	24005894	0.000000	0.000000	0.000000
ENSMUSG00000026153	Fam135a	1	-	24011093	24100341	12.587053	13.092925	26.441410
ENSMUSG00000026147	Col9a1	1	+	24177610	24252684	0.109226	0.102436	0.206872
ENSMUSG00000100131	Gm28439	1	-	24611535	24612410	842.388672	590.783325	1193.098145
ENSMUSG00000067736	Gm10222	1	-	24612407	24612700	870.760254	610.680847	1233.281616
ENSMUSG00000101939	Gm28438	1	-	24612775	24613119	529.105774	371.072021	749.386963
ENSMUSG00000101111	Gm28437	1	-	24613189	24613971	1895.346802	1329.243042	2684.431641
ENSMUSG00000100862	Gm10925	1	-	24613974	24614651	2861.851074	2007.070923	4053.318115
ENSMUSG00000102070	Gm28661	1	-	24614885	24615565	2507.814209	1758.778198	3551.885742
ENSMUSG00000101249	Gm29216	1	-	24615706	24616197	2413.904541	1692.917480	3418.879150
ENSMUSG00000073725	Lmbrd1	1	+	24678630	24766301	3.369421	6.233785	12.589247
ENSMUSG00000086240	Gm7846	1	-	28580499	28580772	0.204380	0.143336	0.289469
ENSMUSG00000099492	Gm5525	1	-	29484604	29485915	0.831808	0.583363	1.178113
ENSMUSG00000100261	Gm6473	1	+	30769687	30771815	0.146694	0.102879	0.207767
ENSMUSG00000048874	Phf3	1	-	30802339	30873921	8.296004	12.754055	25.757057
ENSMUSG00000103783	Gm37522	1	-	30833548	30836431	0.102982	0.072223	0.145856
ENSMUSG00000104315	Gm37906	1	-	30865504	30868538	0.000000	0.000000	0.000000
ENSMUSG00000026064	Ptp4a1	1	-	30940302	30949770	23.523445	25.747816	51.998199
ENSMUSG00000087346	Gm5699	1	-	30998184	30998906	0.651452	0.456876	0.922669
ENSMUSG00000070960	Gm19680	1	+	31615149	31616661	2.423662	1.699760	3.432699
ENSMUSG00000102917	Gm37724	1	+	33065130	33066350	0.139087	0.097544	0.196993
ENSMUSG00000026134	Prim2	1	-	33453810	33669795	6.383968	13.461066	27.184881
ENSMUSG00000101682	Gm29228	1	+	33482101	33482518	0.000000	0.000000	0.000000
ENSMUSG00000102714	Gm37618	1	-	33613758	33616832	0.000000	0.000000	0.000000
ENSMUSG00000102093	Gm17813	1	+	33657781	33658108	0.000000	0.000000	0.000000
ENSMUSG00000103746	1700001G17Rik	1	+	33669824	33670712	0.337458	0.241834	0.488389
ENSMUSG00000004768	Rab23	1	+	33719887	33742564	1.265148	2.288278	4.621222
ENSMUSG00000042215	Bag2	1	-	33745484	33757795	4.122589	4.780439	9.654189
ENSMUSG00000103072	Gm37905	1	+	33748007	33748347	0.000000	0.000000	0.000000
ENSMUSG00000042197	Zfp451	1	-	33761545	33814595	2.490245	5.093198	10.285811
ENSMUSG00000081402	Gm15455	1	-	33836124	33838680	0.058662	0.041141	0.083085
ENSMUSG00000026131	Dst	1	+	33908225	34308661	0.101305	0.617955	1.247973
ENSMUSG00000103596	Gm37354	1	+	33922455	33924838	0.000000	0.000000	0.000000
ENSMUSG00000099382	Gm28631	1	-	33963352	33963685	0.000000	0.000000	0.000000
ENSMUSG00000084506	Gm23792	1	-	33981410	33981502	0.000000	0.000000	0.000000
ENSMUSG00000103364	Gm38157	1	+	34032100	34033797	0.000000	0.000000	0.000000
ENSMUSG00000105982	Mir6896	1	+	34117359	34117431	0.000000	0.000000	0.000000
ENSMUSG00000096992	Gm26788	1	-	34165856	34178446	0.025618	0.047581	0.096091
ENSMUSG00000104475	D630036G22Rik	1	+	34236596	34238820	0.000000	0.000000	0.000000
ENSMUSG00000103001	A930005N03Rik	1	-	34269882	34271128	0.000000	0.000000	0.000000
ENSMUSG00000101462	Gm3052	1	-	34415050	34417986	0.204290	0.189205	0.382102
ENSMUSG00000102336	Gm37233	1	-	34427002	34433264	0.148331	0.104027	0.210085
ENSMUSG00000092852	Mir5103	1	-	34433121	34433199	0.000000	0.000000	0.000000
ENSMUSG00000042111	Ccdc115	1	-	34436670	34439672	13.575698	14.163553	28.603565
ENSMUSG00000101711	Gm28306	1	-	34439511	34444730	0.000000	0.000000	0.000000
ENSMUSG00000026127	Imp4	1	+	34439851	34449356	14.220585	14.712820	29.712820
ENSMUSG00000026126	Ptpn18	1	+	34459762	34475733	7.216085	24.620836	49.722248
ENSMUSG00000100280	Gm28417	1	-	34468834	34473148	0.637172	1.188178	2.399548
ENSMUSG00000037509	Arhgef4	1	+	34678188	34813309	0.169201	2.001167	4.041394
ENSMUSG00000102537	Gm37224	1	+	34752775	34752922	0.000000	0.000000	0.000000
ENSMUSG00000102612	Gm37845	1	+	34753123	34753477	0.000000	0.000000	0.000000
ENSMUSG00000104002	Gm38336	1	-	34809360	34811908	0.532356	0.373351	0.753990
ENSMUSG00000037503	Fam168b	1	-	34813219	34843065	63.512394	46.926208	94.768372
ENSMUSG00000104358	Gm37127	1	+	34823525	34826560	0.277813	0.194836	0.393474
ENSMUSG00000026123	Plekhb2	1	+	34849976	34879580	9.784885	37.454285	75.639641
ENSMUSG00000045216	Hs6st1	1	+	36068400	36106446	27.538795	28.857569	58.278412
ENSMUSG00000104523	Gm37335	1	-	36105384	36106446	0.000000	0.000000	0.000000
ENSMUSG00000102202	Gm33280	1	+	36132042	36138746	0.070737	0.049609	0.100187
ENSMUSG00000037470	Uggt1	1	-	36140027	36244720	12.295260	12.475402	25.194309
ENSMUSG00000098752	Mir6897	1	-	36144252	36144313	0.000000	0.000000	0.000000
ENSMUSG00000047180	Neurl3	1	-	36264597	36274679	62.601498	60.421562	122.022499
ENSMUSG00000037447	Arid5a	1	+	36307733	36324029	0.470734	1.454284	2.936954
ENSMUSG00000010453	Kansl3	1	-	36335730	36369181	23.528399	26.658354	53.837051
ENSMUSG00000098680	Mir6898	1	-	36348682	36348758	0.000000	0.000000	0.000000
ENSMUSG00000037432	Fer1l5	1	+	36372291	36422110	0.662305	0.467503	0.944131
ENSMUSG00000001143	Lman2l	1	-	36419871	36445271	3.390082	6.459018	13.044109
ENSMUSG00000037408	Cnnm4	1	+	36471620	36508764	18.673811	13.965006	28.202597
ENSMUSG00000104316	Gm37909	1	+	36473952	36476110	0.000000	0.000000	0.000000
ENSMUSG00000106081	AC084391.1	1	+	36506562	36506702	0.029526	0.020707	0.041818
ENSMUSG00000001138	Cnnm3	1	+	36511867	36528237	8.792522	8.452748	17.070486
ENSMUSG00000102845	Gm38033	1	-	36527534	36528237	0.000000	0.000000	0.000000
ENSMUSG00000067653	Ankrd23	1	-	36530188	36536883	4.437523	4.120368	8.321163
ENSMUSG00000109510	Gm43543	1	-	36530193	36539429	0.000000	0.000000	0.000000
ENSMUSG00000079610	Ankrd39	1	-	36537507	36547445	2.271165	3.036705	6.132685
ENSMUSG00000026121	Sema4c	1	-	36548639	36558349	3.266124	3.003341	6.065304
ENSMUSG00000087589	D430040D24Rik	1	+	36557701	36565613	0.157135	0.158552	0.320199
ENSMUSG00000046337	Fam178b	1	-	36562692	36683183	0.000000	0.000000	0.000000
ENSMUSG00000089906	Gm6428	1	+	36601802	36602146	0.000000	0.000000	0.000000
ENSMUSG00000077939	Gm24133	1	+	36663965	36664039	0.000000	0.000000	0.000000
ENSMUSG00000061518	Cox5b	1	+	36691484	36693681	210.344696	271.348694	547.993835
ENSMUSG00000037351	Actr1b	1	-	36698114	36714422	36.478535	36.859890	74.439247
ENSMUSG00000102416	4933424G06Rik	1	+	36710149	36757953	0.000000	0.000000	0.000000
ENSMUSG00000104237	Gm33533	1	-	36739048	36744792	0.000000	0.000000	0.000000
ENSMUSG00000026116	Tmem131	1	-	36792191	36943666	15.361579	17.439693	35.219795
ENSMUSG00000103016	Gm37506	1	-	36871903	36872045	0.000000	0.000000	0.000000
ENSMUSG00000102930	Gm38115	1	-	36913601	36916539	0.000000	0.000000	0.000000
ENSMUSG00000103159	F830112A20Rik	1	-	36922797	36926348	0.000000	0.000000	0.000000
ENSMUSG00000080054	Rpl12-ps1	1	-	36957930	36958427	0.600402	0.421073	0.850366
ENSMUSG00000050122	Vwa3b	1	+	37026596	37187613	0.069811	0.629889	1.272073
ENSMUSG00000103603	Gm37020	1	-	37132273	37133264	0.000000	0.000000	0.000000
ENSMUSG00000026113	Inpp4a	1	+	37299865	37410736	2.028541	3.741752	7.556539
ENSMUSG00000086064	4930439A04Rik	1	-	37329667	37334172	0.000000	0.000000	0.000000
ENSMUSG00000102879	Gm37135	1	-	37330971	37331504	0.000000	0.000000	0.000000
ENSMUSG00000026112	Coa5	1	-	37417084	37430103	32.468006	30.769878	62.140354
ENSMUSG00000026111	Unc50	1	+	37430139	37439124	27.032618	24.770151	50.023792
ENSMUSG00000026110	Mgat4a	1	-	37439340	37541016	17.247766	22.003384	44.436253
ENSMUSG00000103948	4930594C11Rik	1	-	37485851	37488605	0.000000	0.000000	0.000000
ENSMUSG00000087233	4930594C11Rik	1	-	37487193	37488982	0.000000	0.000000	0.000000
ENSMUSG00000026090	2010300C02Rik	1	-	37611677	37720085	25.974779	23.122965	46.697266
ENSMUSG00000089767	4930556I23Rik	1	+	37614259	37615372	0.566072	0.396997	0.801743
ENSMUSG00000104365	4930470B04Rik	1	+	37660722	37662647	0.000000	0.000000	0.000000
ENSMUSG00000102650	Gm19863	1	-	37694447	37696664	0.000000	0.000000	0.000000
ENSMUSG00000060771	Tsga10	1	-	37754776	37866429	0.289086	0.625871	1.263958
ENSMUSG00000097268	Gm26805	1	+	37865299	37871388	0.000000	0.000000	0.000000
ENSMUSG00000037216	Lipt1	1	+	37871738	37876228	2.527449	6.303327	12.729689
ENSMUSG00000026088	Mitd1	1	-	37874801	37890411	4.044503	8.472747	17.110874
ENSMUSG00000026087	Mrpl30	1	+	37890477	37898535	33.903595	88.856201	179.446793
ENSMUSG00000058407	Txndc9	1	-	37985189	37997893	6.208910	13.179946	26.617153
ENSMUSG00000026083	Eif5b	1	+	37998010	38055579	14.768663	15.481850	31.265888
ENSMUSG00000026082	Rev1	1	-	38052786	38129801	3.297755	5.154041	10.408684
ENSMUSG00000103804	Gm37062	1	-	38076295	38077305	0.152639	0.107049	0.216187
ENSMUSG00000026078	Pdcl3	1	+	38985608	38997238	13.272932	10.769093	21.748386
ENSMUSG00000103046	Gm37309	1	+	38992678	38994316	0.846248	0.593490	1.198564
ENSMUSG00000026077	Npas2	1	+	39193731	39363236	0.536261	9.122937	18.423944
ENSMUSG00000092553	Gm20428	1	-	39276283	39276565	0.000000	0.000000	0.000000
ENSMUSG00000092563	Gm3617	1	+	39314899	39315453	0.000000	0.000000	0.000000
ENSMUSG00000073702	Rpl31	1	+	39367842	39371911	819.889771	1016.913330	2053.675781
ENSMUSG00000003134	Tbc1d8	1	-	39371492	39478755	4.161401	3.704209	7.480721
ENSMUSG00000102607	Gm37265	1	-	39419048	39419932	0.000000	0.000000	0.000000
ENSMUSG00000003135	Cnot11	1	+	39534992	39546889	15.975485	12.376324	24.994225
ENSMUSG00000085894	Gm15832	1	-	39547570	39552002	2.389028	1.675471	3.383646
ENSMUSG00000077704	Snord89	1	-	39548745	39548854	5.354546	3.755246	7.583790
ENSMUSG00000048234	Rnf149	1	-	39551296	39577405	74.814125	59.950356	121.070892
ENSMUSG00000064936	Gm23722	1	-	39573746	39573875	0.000000	0.000000	0.000000
ENSMUSG00000102471	Gm5100	1	-	39597417	39598005	0.011885	0.008335	0.016833
ENSMUSG00000026074	Map4k4	1	+	39900913	40026310	7.382108	25.590132	51.679760
ENSMUSG00000026072	Il1r1	1	+	40225080	40317257	0.011087	0.028684	0.057928
ENSMUSG00000103560	Gm38070	1	+	40238020	40244499	0.000000	0.000000	0.000000
ENSMUSG00000026062	Slc9a2	1	+	40680574	40769273	6.878867	6.790895	13.714340
ENSMUSG00000103679	Gm37623	1	-	40691442	40697636	0.000000	0.000000	0.000000
ENSMUSG00000103270	Gm37915	1	+	40771385	40785343	0.000000	0.000000	0.000000
ENSMUSG00000041945	Mfsd9	1	-	40772038	40790687	2.969171	3.375885	6.817665
ENSMUSG00000079588	Tmem182	1	+	40805601	40856887	1.564801	1.097425	2.216270
ENSMUSG00000103106	Gm37047	1	+	42491813	42495663	0.345216	0.242107	0.488939
ENSMUSG00000060679	Mrps9	1	+	42851233	42905683	16.454672	56.289936	113.678596
ENSMUSG00000077448	Gm23126	1	-	42866685	42866818	0.000000	0.000000	0.000000
ENSMUSG00000070939	Tgfbrap1	1	-	43047200	43098637	3.659451	5.919560	11.954664
ENSMUSG00000100269	Gm28782	1	+	43056267	43057134	0.000000	0.000000	0.000000
ENSMUSG00000041878	8430432A02Rik	1	+	43092588	43093835	0.304173	0.213322	0.430809
ENSMUSG00000010290	AI597479	1	+	43098710	43115947	12.641990	8.866070	17.905197
ENSMUSG00000008136	Fhl2	1	-	43123074	43196984	34.489193	29.363857	59.300869
ENSMUSG00000094497	Gm8210	1	+	43189156	43189638	4.716063	3.307466	6.679489
ENSMUSG00000066877	Nck2	1	+	43444579	43570515	1.957215	33.560837	67.776749
ENSMUSG00000103422	Gm37536	1	+	43488447	43490937	0.000000	0.000000	0.000000
ENSMUSG00000103945	Gm38228	1	+	43560273	43561565	0.346481	0.242994	0.490731
ENSMUSG00000026051	1500015O10Rik	1	+	43730602	43742578	0.009978	0.006998	0.014132
ENSMUSG00000100764	Gm29155	1	-	43741961	43743895	0.875546	1.300232	2.625843
ENSMUSG00000100635	Gm29157	1	+	43742915	43743526	0.000000	0.000000	0.000000
ENSMUSG00000100480	Gm29156	1	-	43745784	43746282	0.505010	0.354173	0.715259
ENSMUSG00000057363	Uxs1	1	-	43746966	43827800	7.030116	6.906997	13.948812
ENSMUSG00000090243	Gm16103	1	+	43785910	43787188	0.000000	0.000000	0.000000
ENSMUSG00000100701	Gm19587	1	+	43888051	43888595	0.504587	0.353877	0.714660
ENSMUSG00000041763	Tpp2	1	+	43933647	44003000	6.580372	18.173365	36.701454
ENSMUSG00000091844	Gm8251	1	-	44055952	44061936	0.050125	0.035154	0.070993
ENSMUSG00000026049	Tex30	1	-	44086613	44102441	15.415889	18.398258	37.155632
ENSMUSG00000101104	Gm29247	1	-	44091463	44110790	0.000000	0.000000	0.000000
ENSMUSG00000026047	Kdelc1	1	-	44106546	44118808	8.130979	8.305361	16.772835
ENSMUSG00000041684	Bivm	1	+	44118957	44144770	10.211521	11.098702	22.414042
ENSMUSG00000026048	Ercc5	1	+	44147744	44181260	4.562074	4.829291	9.752845
ENSMUSG00000025995	Wdr75	1	+	45795166	45823619	12.903980	15.848733	32.006817
ENSMUSG00000084817	Gm5526	1	-	45857332	45857754	2.215510	1.553780	3.137887
ENSMUSG00000025993	Slc40a1	1	-	45908068	45926523	0.737445	1.381998	2.790971
ENSMUSG00000041144	Dnah7b	1	+	46066315	46373546	0.000000	0.000000	0.000000
ENSMUSG00000101337	Dnah7c	1	+	46425592	46807476	0.000000	0.000000	0.000000
ENSMUSG00000025986	Slc39a10	1	-	46807544	46892852	3.440041	4.797155	9.687947
ENSMUSG00000100213	Gm28151	1	-	46849529	46850479	0.315457	0.221236	0.446790
ENSMUSG00000103129	Gm37393	1	-	46877203	46881072	0.000000	0.000000	0.000000
ENSMUSG00000026107	Nabp1	1	-	51465862	51478425	0.671805	1.404742	2.836904
ENSMUSG00000099413	Gm17767	1	-	51507086	51596718	0.062830	0.119272	0.240872
ENSMUSG00000103424	Gm37535	1	-	51527005	51529369	0.000000	0.000000	0.000000
ENSMUSG00000018417	Myo1b	1	-	51749765	51916071	7.592402	16.146841	32.608852
ENSMUSG00000101724	Gm29453	1	-	51847840	51849118	0.000000	0.000000	0.000000
ENSMUSG00000100313	Gm28323	1	-	51877110	51879608	0.000000	0.000000	0.000000
ENSMUSG00000062939	Stat4	1	+	51987148	52107189	0.000000	0.000000	0.000000
ENSMUSG00000101628	Gm28177	1	+	52077261	52156087	0.000000	0.000000	0.000000
