Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSMUSG00000025938	Slco5a1	1	-	12866549	12992650	0.000000	0.000000	0.000000
ENSMUSG00000042414	Prdm14	1	-	13113457	13127163	0.088534	0.034770	0.071310
ENSMUSG00000005886	Ncoa2	1	-	13139105	13374083	8.962025	7.238862	14.846149
ENSMUSG00000103506	Gm38376	1	-	13177462	13179714	0.101642	0.039918	0.081868
ENSMUSG00000103495	Gm37409	1	-	13234809	13236434	0.000000	0.000000	0.000000
ENSMUSG00000099183	Gm27881	1	+	13262198	13262279	0.000000	0.000000	0.000000
ENSMUSG00000102639	Gm38223	1	-	13289812	13290506	0.000000	0.000000	0.000000
ENSMUSG00000104170	Gm37702	1	-	13297036	13298907	0.000000	0.000000	0.000000
ENSMUSG00000087782	Gm23169	1	-	13334498	13334609	0.000000	0.000000	0.000000
ENSMUSG00000103085	Gm38120	1	-	13343563	13348204	0.000000	0.000000	0.000000
ENSMUSG00000102664	Gm38380	1	-	13354483	13356730	0.000000	0.000000	0.000000
ENSMUSG00000025935	Tram1	1	-	13564698	13589910	45.314201	19.215712	39.409420
ENSMUSG00000025937	Lactb2	1	-	13623330	13660546	12.969228	5.199184	10.662983
ENSMUSG00000102982	Gm38319	1	-	13641483	13642748	0.236967	0.093065	0.190867
ENSMUSG00000067813	Xkr9	1	+	13668771	13701723	0.728972	0.286293	0.587157
ENSMUSG00000081201	Smt3h2-ps4	1	-	14839869	14840156	2.957377	1.161466	2.382046
ENSMUSG00000082193	Rpl5-ps1	1	+	14865072	14865965	5.208424	2.045532	4.195171
ENSMUSG00000073737	Gm10566	1	-	15268802	15269797	1.062304	0.417204	0.855642
ENSMUSG00000025925	Terf1	1	+	15805646	15844052	13.702909	13.326596	27.331455
ENSMUSG00000104379	Gm37509	1	+	15853331	15856499	0.000000	0.000000	0.000000
ENSMUSG00000032719	Sbspon	1	-	15853862	15892722	0.000000	0.000000	0.000000
ENSMUSG00000088943	Gm23259	1	+	15879530	15879832	0.000000	0.000000	0.000000
ENSMUSG00000043716	Rpl7	1	-	16101295	16104662	1758.709839	1671.758789	3428.602539
ENSMUSG00000025921	Rdh10	1	+	16105774	16133734	11.871033	5.488455	11.256248
ENSMUSG00000100868	Gm28095	1	+	16228506	16244062	0.000000	0.000000	0.000000
ENSMUSG00000025920	Stau2	1	-	16228674	16520112	7.080841	8.310915	17.044819
ENSMUSG00000089982	Gm7568	1	+	16253592	16267921	0.000000	0.000000	0.000000
ENSMUSG00000025939	Ube2w	1	-	16540790	16619489	2.408199	9.313106	19.100208
ENSMUSG00000102457	Gm38342	1	+	16618560	16621539	0.000000	0.000000	0.000000
ENSMUSG00000079658	Tceb1	1	-	16641725	16657042	33.815182	26.274639	53.886539
ENSMUSG00000025940	Tmem70	1	+	16665207	16678275	100.666847	42.537006	87.238953
ENSMUSG00000025779	Ly96	1	+	16688051	16709611	6.445642	4.160673	8.533107
ENSMUSG00000101640	Gm28376	1	+	16898185	17091631	0.000000	0.000000	0.000000
ENSMUSG00000104133	4921511E07Rik	1	+	16930970	16931796	0.000000	0.000000	0.000000
ENSMUSG00000042686	Jph1	1	-	16964560	17097889	0.240696	0.098245	0.201490
ENSMUSG00000101589	Rbm6-ps1	1	-	17397412	17400281	0.168293	0.066095	0.135553
ENSMUSG00000089787	Gm15825	1	-	19063300	19104840	0.000000	0.000000	0.000000
ENSMUSG00000042596	Tfap2d	1	+	19103022	19166346	0.000000	0.000000	0.000000
ENSMUSG00000100720	Gm10075	1	-	19153422	19153966	0.121560	0.047741	0.097912
ENSMUSG00000043760	Pkhd1	1	-	20057779	20618064	0.019539	0.012327	0.025282
ENSMUSG00000104095	Gm37315	1	-	20062070	20065548	0.000000	0.000000	0.000000
ENSMUSG00000089914	4930486I03Rik	1	+	20356452	20392300	0.000000	0.000000	0.000000
ENSMUSG00000090142	Gm15795	1	-	20444258	20444810	0.000000	0.000000	0.000000
ENSMUSG00000070175	Gm24162	1	-	20444811	20444912	0.000000	0.000000	0.000000
ENSMUSG00000041859	Mcm3	1	-	20802968	20820312	91.403000	44.773666	91.826118
ENSMUSG00000025931	Paqr8	1	+	20890606	20939650	0.230128	0.331504	0.679880
ENSMUSG00000077314	Gm24171	1	-	20915410	20915540	0.000000	0.000000	0.000000
ENSMUSG00000041779	Tram2	1	-	20996299	21079229	0.861883	0.347303	0.712283
ENSMUSG00000025933	Tmem14a	1	+	21218575	21230167	4.615840	2.054665	4.213902
ENSMUSG00000025934	Gsta3	1	+	21240589	21265661	0.056630	0.066309	0.135994
ENSMUSG00000099343	Gm28836	1	-	21250359	21271593	0.000000	0.000000	0.000000
ENSMUSG00000028033	Kcnq5	1	-	21398403	21961942	0.000000	0.000000	0.000000
ENSMUSG00000104138	Gm36949	1	-	21454691	21457017	0.000000	0.000000	0.000000
ENSMUSG00000082935	Gm7658	1	-	21511933	21513056	0.133452	0.052411	0.107490
ENSMUSG00000103748	Gm38243	1	-	21838948	21840514	0.000000	0.000000	0.000000
ENSMUSG00000097109	Gm26580	1	+	21959842	21962530	0.000000	0.000000	0.000000
ENSMUSG00000097970	Gm27028	1	+	23291537	23291935	0.060150	0.023623	0.048448
ENSMUSG00000065567	Mir30c-2	1	+	23291701	23291784	0.000000	0.000000	0.000000
ENSMUSG00000026158	Ogfrl1	1	-	23366424	23397772	0.263781	0.173423	0.355672
ENSMUSG00000026156	B3gat2	1	+	23761753	23849158	0.969275	0.417557	0.856366
ENSMUSG00000026155	Smap1	1	-	23844846	23922317	16.350367	23.728758	48.665203
ENSMUSG00000026154	Sdhaf4	1	-	23995939	24005656	29.207096	14.739536	30.229250
ENSMUSG00000102495	Gm26524	1	+	24005505	24005894	0.000000	0.000000	0.000000
ENSMUSG00000026153	Fam135a	1	-	24011093	24100341	20.451670	11.605913	23.802515
ENSMUSG00000102398	Gm37580	1	+	24100625	24103424	0.107143	0.042079	0.086299
ENSMUSG00000026147	Col9a1	1	+	24177610	24252684	0.322411	0.169325	0.347267
ENSMUSG00000026141	Col19a1	1	-	24261890	24587472	0.000000	0.000000	0.000000
ENSMUSG00000077463	Gm26418	1	-	24548841	24548977	0.000000	0.000000	0.000000
ENSMUSG00000099997	Tubb4b-ps2	1	-	24594087	24595423	0.067315	0.026437	0.054219
ENSMUSG00000100131	Gm28439	1	-	24611535	24612410	2155.941895	846.714294	1736.522583
ENSMUSG00000067736	Gm10222	1	-	24612407	24612700	2444.955566	960.220093	1969.311279
ENSMUSG00000101939	Gm28438	1	-	24612775	24613119	1380.326050	542.102661	1111.795898
ENSMUSG00000101111	Gm28437	1	-	24613189	24613971	4357.229980	1711.237549	3509.569824
ENSMUSG00000100862	Gm10925	1	-	24613974	24614651	6329.908691	2485.978027	5098.481445
ENSMUSG00000102070	Gm28661	1	-	24614885	24615565	5859.446289	2301.210938	4719.542969
ENSMUSG00000101249	Gm29216	1	-	24615706	24616197	5495.505859	2158.278809	4426.404297
ENSMUSG00000073725	Lmbrd1	1	+	24678630	24766301	6.261402	6.194727	12.704740
ENSMUSG00000086240	Gm7846	1	-	28580499	28580772	1.897810	0.745337	1.528608
ENSMUSG00000099492	Gm5525	1	-	29484604	29485915	2.809198	1.103271	2.262693
ENSMUSG00000100261	Gm6473	1	+	30769687	30771815	0.000000	0.000000	0.000000
ENSMUSG00000048874	Phf3	1	-	30802339	30873921	14.177022	11.994764	24.600008
ENSMUSG00000103783	Gm37522	1	-	30833548	30836431	0.000000	0.000000	0.000000
ENSMUSG00000104315	Gm37906	1	-	30865504	30868538	0.000000	0.000000	0.000000
ENSMUSG00000026064	Ptp4a1	1	-	30940302	30949770	38.252312	24.543486	50.336124
ENSMUSG00000086726	Gm9458	1	-	30986226	30986952	0.412655	0.162064	0.332377
ENSMUSG00000087346	Gm5699	1	-	30998184	30998906	1.351314	0.530709	1.088428
ENSMUSG00000070960	Gm19680	1	+	31615149	31616661	6.458361	2.536426	5.201944
ENSMUSG00000026058	Khdrbs2	1	+	32172714	32658568	0.000000	0.000000	0.000000
ENSMUSG00000064688	Gm25814	1	-	32213133	32213239	0.000000	0.000000	0.000000
ENSMUSG00000103482	Gm37999	1	+	32473757	32475565	0.000000	0.000000	0.000000
ENSMUSG00000104498	Gm37110	1	+	32485315	32486942	0.030098	0.011821	0.024243
ENSMUSG00000104313	Gm37911	1	+	32496444	32497988	0.000000	0.000000	0.000000
ENSMUSG00000102865	Gm9839	1	-	32519563	32520999	0.000000	0.000000	0.000000
ENSMUSG00000102321	Gm37792	1	+	32539028	32542440	0.000000	0.000000	0.000000
ENSMUSG00000091318	Gm5415	1	-	32543686	32547294	0.000000	0.000000	0.000000
ENSMUSG00000089489	Gm24732	1	-	32568359	32568421	0.000000	0.000000	0.000000
ENSMUSG00000102917	Gm37724	1	+	33065130	33066350	0.088301	0.034679	0.071123
ENSMUSG00000100481	Gm7114	1	+	33100907	33102695	0.041923	0.016465	0.033767
ENSMUSG00000026134	Prim2	1	-	33453810	33669795	11.895504	14.046100	28.807083
ENSMUSG00000101682	Gm29228	1	+	33482101	33482518	0.000000	0.000000	0.000000
ENSMUSG00000102714	Gm37618	1	-	33613758	33616832	0.000000	0.000000	0.000000
ENSMUSG00000102093	Gm17813	1	+	33657781	33658108	0.000000	0.000000	0.000000
ENSMUSG00000103746	1700001G17Rik	1	+	33669824	33670712	1.244094	0.499270	1.023951
ENSMUSG00000004768	Rab23	1	+	33719887	33742564	2.788032	2.851950	5.849051
ENSMUSG00000042215	Bag2	1	-	33745484	33757795	6.565545	4.644903	9.526211
ENSMUSG00000103072	Gm37905	1	+	33748007	33748347	0.000000	0.000000	0.000000
ENSMUSG00000042197	Zfp451	1	-	33761545	33814595	5.049814	6.543319	13.419663
ENSMUSG00000081402	Gm15455	1	-	33836124	33838680	0.319124	0.125331	0.257041
ENSMUSG00000026131	Dst	1	+	33908225	34308661	0.161017	0.659536	1.352639
ENSMUSG00000103596	Gm37354	1	+	33922455	33924838	0.000000	0.000000	0.000000
ENSMUSG00000099382	Gm28631	1	-	33963352	33963685	0.000000	0.000000	0.000000
ENSMUSG00000084506	Gm23792	1	-	33981410	33981502	0.000000	0.000000	0.000000
ENSMUSG00000103364	Gm38157	1	+	34032100	34033797	0.000000	0.000000	0.000000
ENSMUSG00000105982	Mir6896	1	+	34117359	34117431	0.000000	0.000000	0.000000
ENSMUSG00000096992	Gm26788	1	-	34165856	34178446	0.081057	0.083042	0.170311
ENSMUSG00000104475	D630036G22Rik	1	+	34236596	34238820	0.269663	0.105906	0.217202
ENSMUSG00000103001	A930005N03Rik	1	-	34269882	34271128	0.000000	0.000000	0.000000
ENSMUSG00000102839	Gm37385	1	+	34350775	34351161	0.529198	0.207835	0.426247
ENSMUSG00000101462	Gm3052	1	-	34415050	34417986	0.917262	0.475732	0.975677
ENSMUSG00000102336	Gm37233	1	-	34427002	34433264	0.212518	0.083463	0.171175
ENSMUSG00000092852	Mir5103	1	-	34433121	34433199	0.000000	0.000000	0.000000
ENSMUSG00000042111	Ccdc115	1	-	34436670	34439672	33.749725	19.646860	40.293659
ENSMUSG00000101711	Gm28306	1	-	34439511	34444730	0.314245	0.123415	0.253111
ENSMUSG00000026127	Imp4	1	+	34439851	34449356	24.734503	15.708070	32.215611
ENSMUSG00000026126	Ptpn18	1	+	34459762	34475733	15.850269	29.746758	61.007492
ENSMUSG00000100280	Gm28417	1	-	34468834	34473148	2.240848	3.126567	6.412263
ENSMUSG00000037509	Arhgef4	1	+	34678188	34813309	0.540039	3.600170	7.383572
ENSMUSG00000102537	Gm37224	1	+	34752775	34752922	0.000000	0.000000	0.000000
ENSMUSG00000102612	Gm37845	1	+	34753123	34753477	0.000000	0.000000	0.000000
ENSMUSG00000104002	Gm38336	1	-	34809360	34811908	1.134197	0.445439	0.913549
ENSMUSG00000037503	Fam168b	1	-	34813219	34843065	102.147896	42.276077	86.703819
ENSMUSG00000104358	Gm37127	1	+	34823525	34826560	0.344163	0.135165	0.277209
ENSMUSG00000026123	Plekhb2	1	+	34849976	34879580	17.170601	37.011791	75.907318
ENSMUSG00000045216	Hs6st1	1	+	36068400	36106446	42.847527	25.124037	51.526779
ENSMUSG00000104523	Gm37335	1	-	36105384	36106446	0.000000	0.000000	0.000000
ENSMUSG00000102202	Gm33280	1	+	36132042	36138746	0.243779	0.095741	0.196354
ENSMUSG00000037470	Uggt1	1	-	36140027	36244720	16.491051	9.512280	19.508694
ENSMUSG00000098752	Mir6897	1	-	36144252	36144313	0.000000	0.000000	0.000000
ENSMUSG00000047180	Neurl3	1	-	36264597	36274679	90.923683	49.365520	101.243530
ENSMUSG00000037447	Arid5a	1	+	36307733	36324029	0.376715	0.843002	1.728909
ENSMUSG00000010453	Kansl3	1	-	36335730	36369181	42.169712	25.737579	52.785088
ENSMUSG00000098680	Mir6898	1	-	36348682	36348758	0.000000	0.000000	0.000000
ENSMUSG00000037432	Fer1l5	1	+	36372291	36422110	0.598254	0.236481	0.484997
ENSMUSG00000001143	Lman2l	1	-	36419871	36445271	6.203030	6.310887	12.942971
ENSMUSG00000037408	Cnnm4	1	+	36471620	36508764	31.183193	13.029677	26.722507
ENSMUSG00000104316	Gm37909	1	+	36473952	36476110	0.000000	0.000000	0.000000
ENSMUSG00000106081	AC084391.1	1	+	36506562	36506702	0.162128	0.063673	0.130587
ENSMUSG00000001138	Cnnm3	1	+	36511867	36528237	13.294428	7.208092	14.783045
ENSMUSG00000102845	Gm38033	1	-	36527534	36528237	0.002911	0.001143	0.002345
ENSMUSG00000067653	Ankrd23	1	-	36530188	36536883	5.738228	3.729593	7.649005
ENSMUSG00000109510	Gm43543	1	-	36530193	36539429	0.000000	0.000000	0.000000
ENSMUSG00000079610	Ankrd39	1	-	36537507	36547445	2.709820	2.033162	4.169802
ENSMUSG00000026121	Sema4c	1	-	36548639	36558349	4.154629	2.003987	4.109968
ENSMUSG00000087589	D430040D24Rik	1	+	36557701	36565613	0.277666	0.156893	0.321772
ENSMUSG00000046337	Fam178b	1	-	36562692	36683183	0.000000	0.000000	0.000000
ENSMUSG00000089906	Gm6428	1	+	36601802	36602146	0.000000	0.000000	0.000000
ENSMUSG00000077939	Gm24133	1	+	36663965	36664039	0.000000	0.000000	0.000000
ENSMUSG00000061518	Cox5b	1	+	36691484	36693681	346.706299	252.051743	516.931824
ENSMUSG00000037351	Actr1b	1	-	36698114	36714422	67.337601	40.223122	82.493416
ENSMUSG00000102416	4933424G06Rik	1	+	36710149	36757953	0.000000	0.000000	0.000000
ENSMUSG00000104237	Gm33533	1	-	36739048	36744792	0.000000	0.000000	0.000000
ENSMUSG00000026116	Tmem131	1	-	36792191	36943666	26.763836	16.999750	34.864716
ENSMUSG00000103016	Gm37506	1	-	36871903	36872045	0.000000	0.000000	0.000000
ENSMUSG00000102930	Gm38115	1	-	36913601	36916539	0.000000	0.000000	0.000000
ENSMUSG00000103159	F830112A20Rik	1	-	36922797	36926348	0.000000	0.000000	0.000000
ENSMUSG00000080054	Rpl12-ps1	1	-	36957930	36958427	0.779116	0.305986	0.627546
ENSMUSG00000050122	Vwa3b	1	+	37026596	37187613	0.090506	0.217503	0.446077
ENSMUSG00000103603	Gm37020	1	-	37132273	37133264	0.000000	0.000000	0.000000
ENSMUSG00000026113	Inpp4a	1	+	37299865	37410736	3.898395	3.893521	7.985204
ENSMUSG00000086064	4930439A04Rik	1	-	37329667	37334172	0.000000	0.000000	0.000000
ENSMUSG00000102879	Gm37135	1	-	37330971	37331504	0.000000	0.000000	0.000000
ENSMUSG00000026112	Coa5	1	-	37417084	37430103	56.693485	30.115761	61.764275
ENSMUSG00000026111	Unc50	1	+	37430139	37439124	53.583599	27.582489	56.568802
ENSMUSG00000026110	Mgat4a	1	-	37439340	37541016	30.372952	21.492678	44.079239
ENSMUSG00000103948	4930594C11Rik	1	-	37485851	37488605	0.000000	0.000000	0.000000
ENSMUSG00000087233	4930594C11Rik	1	-	37487193	37488982	0.000000	0.000000	0.000000
ENSMUSG00000026090	2010300C02Rik	1	-	37611677	37720085	50.581875	24.798418	50.858963
ENSMUSG00000089767	4930556I23Rik	1	+	37614259	37615372	1.001786	0.393437	0.806897
ENSMUSG00000104365	4930470B04Rik	1	+	37660722	37662647	0.000000	0.000000	0.000000
ENSMUSG00000102650	Gm19863	1	-	37694447	37696664	0.000000	0.000000	0.000000
ENSMUSG00000060771	Tsga10	1	-	37754776	37866429	0.517883	0.560542	1.149612
ENSMUSG00000097268	Gm26805	1	+	37865299	37871388	0.000000	0.000000	0.000000
ENSMUSG00000037216	Lipt1	1	+	37871738	37876228	5.452471	6.778126	13.901228
ENSMUSG00000026088	Mitd1	1	-	37874801	37890411	8.964755	10.867644	22.288403
ENSMUSG00000026087	Mrpl30	1	+	37890477	37898535	60.079514	87.520103	179.494598
ENSMUSG00000058407	Txndc9	1	-	37985189	37997893	13.161173	15.045727	30.857214
ENSMUSG00000026083	Eif5b	1	+	37998010	38055579	24.476717	15.670529	32.138618
ENSMUSG00000026082	Rev1	1	-	38052786	38129801	5.401394	4.851398	9.949710
ENSMUSG00000103804	Gm37062	1	-	38076295	38077305	0.994294	0.390494	0.800863
ENSMUSG00000037138	Aff3	1	-	38177326	38664955	0.000000	0.000000	0.000000
ENSMUSG00000085391	Gm16150	1	+	38235420	38246666	0.000000	0.000000	0.000000
ENSMUSG00000085280	Gm16151	1	+	38307902	38311930	0.000000	0.000000	0.000000
ENSMUSG00000087131	Gm16152	1	+	38384949	38393974	0.000000	0.000000	0.000000
ENSMUSG00000102984	Gm34727	1	+	38487519	38488047	0.000000	0.000000	0.000000
ENSMUSG00000026080	Chst10	1	-	38863867	38898161	0.019141	0.017991	0.036897
ENSMUSG00000103647	Gm37707	1	+	38884754	38888072	0.000000	0.000000	0.000000
ENSMUSG00000026078	Pdcl3	1	+	38985608	38997238	21.407324	9.353530	19.183113
ENSMUSG00000103046	Gm37309	1	+	38992678	38994316	0.965833	0.379317	0.777939
ENSMUSG00000026077	Npas2	1	+	39193731	39363236	0.839704	7.963044	16.331371
ENSMUSG00000092553	Gm20428	1	-	39276283	39276565	0.000000	0.000000	0.000000
ENSMUSG00000092563	Gm3617	1	+	39314899	39315453	0.000000	0.000000	0.000000
ENSMUSG00000073702	Rpl31	1	+	39367842	39371911	1521.359497	1046.354492	2145.963623
ENSMUSG00000003134	Tbc1d8	1	-	39371492	39478755	10.416736	5.073210	10.404624
ENSMUSG00000102607	Gm37265	1	-	39419048	39419932	0.000000	0.000000	0.000000
ENSMUSG00000003135	Cnot11	1	+	39534992	39546889	29.592928	12.908630	26.474253
ENSMUSG00000085894	Gm15832	1	-	39547570	39552002	4.082850	1.603479	3.288568
ENSMUSG00000077704	Snord89	1	-	39548745	39548854	5.109091	2.006520	4.115163
ENSMUSG00000048234	Rnf149	1	-	39551296	39577405	116.832108	53.195423	109.098259
ENSMUSG00000064936	Gm23722	1	-	39573746	39573875	2.076923	0.815681	1.672876
ENSMUSG00000102471	Gm5100	1	-	39597417	39598005	0.061121	0.024004	0.049230
ENSMUSG00000026074	Map4k4	1	+	39900913	40026310	14.159501	24.869745	51.005249
ENSMUSG00000104441	Gm35801	1	-	40572188	40580662	0.000000	0.000000	0.000000
ENSMUSG00000026065	Slc9a4	1	+	40580081	40630725	0.063843	0.081312	0.166761
ENSMUSG00000102676	Gm37435	1	-	40582895	40586841	0.000000	0.000000	0.000000
ENSMUSG00000026062	Slc9a2	1	+	40680574	40769273	16.504654	9.095918	18.654778
ENSMUSG00000103679	Gm37623	1	-	40691442	40697636	0.023661	0.009293	0.019058
ENSMUSG00000103270	Gm37915	1	+	40771385	40785343	0.682359	0.267986	0.549612
ENSMUSG00000041945	Mfsd9	1	-	40772038	40790687	4.271185	2.757388	5.655114
ENSMUSG00000079588	Tmem182	1	+	40805601	40856887	2.754418	1.081757	2.218570
ENSMUSG00000103106	Gm37047	1	+	42491813	42495663	0.000000	0.000000	0.000000
ENSMUSG00000060679	Mrps9	1	+	42851233	42905683	28.235380	53.018940	108.736305
ENSMUSG00000077448	Gm23126	1	-	42866685	42866818	0.000000	0.000000	0.000000
ENSMUSG00000070939	Tgfbrap1	1	-	43047200	43098637	6.167356	5.585473	11.455222
ENSMUSG00000100269	Gm28782	1	+	43056267	43057134	0.000000	0.000000	0.000000
ENSMUSG00000041878	8430432A02Rik	1	+	43092588	43093835	0.268708	0.105531	0.216433
ENSMUSG00000010290	AI597479	1	+	43098710	43115947	21.217178	8.332732	17.089565
ENSMUSG00000008136	Fhl2	1	-	43123074	43196984	73.372696	34.973785	71.727585
ENSMUSG00000094497	Gm8210	1	+	43189156	43189638	6.809387	2.674286	5.484681
ENSMUSG00000066877	Nck2	1	+	43444579	43570515	2.874320	27.724300	56.859642
ENSMUSG00000103422	Gm37536	1	+	43488447	43490937	0.000000	0.000000	0.000000
ENSMUSG00000103945	Gm38228	1	+	43560273	43561565	0.348028	0.136683	0.280322
ENSMUSG00000026051	1500015O10Rik	1	+	43730602	43742578	0.076497	0.030043	0.061615
ENSMUSG00000100764	Gm29155	1	-	43741961	43743895	0.443231	0.365985	0.750597
ENSMUSG00000100635	Gm29157	1	+	43742915	43743526	0.000000	0.000000	0.000000
ENSMUSG00000100480	Gm29156	1	-	43745784	43746282	1.114228	0.437597	0.897465
ENSMUSG00000057363	Uxs1	1	-	43746966	43827800	14.091493	6.318262	12.958097
ENSMUSG00000090243	Gm16103	1	+	43785910	43787188	0.000000	0.000000	0.000000
ENSMUSG00000041763	Tpp2	1	+	43933647	44003000	9.454237	14.515944	29.770685
ENSMUSG00000091844	Gm8251	1	-	44055952	44061936	0.048454	0.019030	0.039028
ENSMUSG00000026049	Tex30	1	-	44086613	44102441	25.740135	16.451509	33.740330
ENSMUSG00000101104	Gm29247	1	-	44091463	44110790	0.000000	0.000000	0.000000
